"";"FranjaHoraria";"Dia";"Malo";"PrimerCredito";"MedioOrigen";"Sexo";"Edad";"EstadoCivil";"Region";"TipoConvenio";"RubroLaboral";"DeudaTC";"DeudaTC_cat";"AtrasoTC";"LimiteUtilizadoTC";"EstadoCuentaTC";"CantAtraso1mTC";"CantAtraso3mTC";"MaximoAtrasoTC";"TieneTC";"CapitalPrestado";"Cuotas";"MontoCuota";"MontoTotal";"ProgramaFidelidad";"PeorCalificacionBCU";"PeorCalificacionBCU_cat";"MejorCalificacionBCU";"MejorCalificacionBCU_cat";"PromedioCalificacionBCU";"DeudaVigenteBCU";"ContingenciasBCU";"PrevisionesBCU";"DeudaMorosaBCU";"DeudaCastigadaBCU";"CantidadInstitucionesBCU";"FueDenegadoAnteriormente";"DiasUltDenegacion";"ContOutBoundCobranza";"ContactosInBound";"DeudaCreditos";"CantCredAtraso0";"CantCredAtrasoMedio";"CantCredAtrasoMayor";"CantCuotasAtraso";"CantCuotasAbiertas";"MontoCreditosAbiertos";"MontoAPagarMensual"
"383";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";38;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;8;529,45203587652;4235,61702409138;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"384";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";29;"Casado";"Sin Identificar";"Sin Convenio";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"385";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";22;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;10;461,804905266233;4618,04795153788;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"386";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";29;"Casado";"Sin Identificar";"Sin Convenio";"AgroYLimpieza";1342,20500395837;"Con deudas";0;84,49;"Activa";0;0;8;"1";2761,3504355527;10;461,804905266233;4618,04795153788;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";114;0;0;0;0;0;0;0;0;0;0
"387";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";26;"Casado";"Sin Identificar";"Alianza";"ComerciosYAlojamientos";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";396;0;0;0;0;0;0;0;0;0;0
"388";"Horas-Trabajo";"Lunes";"0";"Nuevo";"WhatsappBotTelefonoSMS";"Mujer";33;"Soltero";"DptoNoroeste";"Sin Convenio";"AdmYServDomestico";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";927;0;0;0;0;0;0;0;0;0;0
"389";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";55;"Casado";"DptoNoroeste";"Sin Convenio";"Otros";32,2157550814481;"Con deudas";15;22,53;"Activa";0;0;14;"1";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";578;0;0;0;0;0;0;0;0;0;0
"390";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";34;"Otros";"Sin Identificar";"Sin Convenio";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;7;578,795500742682;4051,56841531106;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"391";"Horas-Casa";"Domingo";"0";"Nuevo";"Web";"Mujer";44;"Soltero";"MVDEste";"Sin Convenio";"AgroYLimpieza";0;"Sin deudas";0;0;"Activa";0;0;0;"1";2761,3504355527;10;461,804905266233;4618,04795153788;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";275;0;1;0;0;0;0;0;0;0;0
"392";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";34;"Casado";"Sin Identificar";"Alianza";"Construccion";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;10;461,804905266233;4618,04795153788;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";119;0;0;0;0;0;0;0;0;0;0
"393";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";21;"Casado";"Sin Identificar";"Sin Convenio";"ServiciosVarios";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;9;491,605433773485;4424,44967250129;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";35;0;0;0;0;0;0;0;0;0;0
"394";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";34;"Casado";"Sin Identificar";"Alianza";"ServiciosVarios";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1840,90029036846;7;389,195046125057;2724,36444759383;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";14;0;0;0;0;0;0;0;0;0;0
"395";"Horas-Trabajo";"Lunes";"0";"Nuevo";"Web";"Hombre";23;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1380,67521777635;11;223,06341571321;2453,69687790096;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"396";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";26;"Casado";"Sin Identificar";"Alianza";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";1046;0;0;0;0;0;0;0;0;0;0
"397";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";31;"Casado";"DptoNorte";"Sin Convenio";"Salud";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";370;0;1;0;0;0;0;0;0;0;0
"398";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";43;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;7;578,795500742682;4051,56841531106;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"399";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";30;"Casado";"Sin Identificar";"Alianza";"ServiciosVarios";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1840,90029036846;7;389,195046125057;2724,36444759383;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"400";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";41;"Casado";"Sin Identificar";"Sin Convenio";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"401";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";42;"Casado";"Sin Identificar";"Alianza";"ComerciosYAlojamientos";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"402";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";24;"Casado";"Sin Identificar";"Alianza";"ServiciosVarios";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";625;0;0;0;0;0;0;0;0;0;0
"403";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";32;"Casado";"Sin Identificar";"Alianza";"ServiciosVarios";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1840,90029036846;7;389,195046125057;2724,36444759383;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"404";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";32;"Casado";"Sin Identificar";"Sin Convenio";"Salud";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"405";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";51;"Casado";"Sin Identificar";"Sin Convenio";"ComerciosYAlojamientos";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2301,12536296058;7;483,995259388915;3387,96758201513;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"406";"Horas-Trabajo";"Lunes";"1";"Renovacion";"Web";"Mujer";67;"Divorciado";"Canelones";"Sin Convenio";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;1;0;0;0;0;0;0
"407";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";31;"Casado";"Sin Identificar";"Sin Convenio";"AgroYLimpieza";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;10;461,804905266233;4618,04795153788;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"408";"Horas-Trabajo";"Lunes";"0";"Nuevo";"Web";"Hombre";38;"Casado";"MVDNoroeste";"Alianza";"AgroYLimpieza";-0,177186652947965;"Sin deudas";0;95,19;"Activa";0;0;0;"1";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";202;0;0;0;0;0;0;0;0;0;0
"409";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";28;"Casado";"Sin Identificar";"Sin Convenio";"PublicosYOngs";0;"Sin deudas";0;0;"Activa";0;0;0;"1";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";10;0;0;0;0;0;0;0;0;0;0
"410";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";30;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";543;0;0;0;0;0;0;0;0;0;0
"411";"Horas-Trabajo";"Lunes";"0";"Nuevo";"Web";"Mujer";36;"Casado";"DptoEste2";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;9;491,605433773485;4424,44967250129;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"412";"Horas-Trabajo";"Lunes";"0";"Nuevo";"Web";"Hombre";36;"Casado";"Sin Identificar";"Sin Convenio";"AgroYLimpieza";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1380,67521777635;7;294,394889041018;2060,7636142979;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";41;0;0;0;0;0;0;0;0;0;0
"413";"Horas-Trabajo";"Lunes";"1";"Nuevo";"WhatsappBotTelefonoSMS";"Hombre";66;"Casado";"Sin Identificar";"Sin Convenio";"JubiladosYPensionistas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1840,90029036846;11;294,353849683654;3237,89278809357;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";297;0;1;0;0;0;0;0;0;0;0
"414";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";29;"Casado";"Sin Identificar";"Alianza";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;7;578,795500742682;4051,56841531106;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"415";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";26;"Casado";"Sin Identificar";"Alianza";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"416";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";22;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;10;461,804905266233;4618,04795153788;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"417";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";53;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;7;578,795500742682;4051,56841531106;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"418";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";48;"Casado";"Sin Identificar";"Sin Convenio";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"419";"Horas-Dormir";"Martes";"1";"Nuevo";"Web";"Hombre";42;"Soltero";"Sin Identificar";"Sin Convenio";"Industria";2534,27809095392;"Con deudas";71;114,6;"Bloqueada";1;0;46;"1";1390,59490205206;9;253,217706818593;2278,96023162082;"0";"2B";"Otros";"2B";"Otros";3;2450,80994961641;0;73,5253877878324;0;0;1;"1";274;0;0;0;0;0;0;0;0;0;0
"420";"Horas-Dormir";"Martes";"0";"Nuevo";"Web";"Hombre";36;"Soltero";"DptoNorte";"Sin Convenio";"JubiladosYPensionistas";-0,202499031940531;"Sin deudas";0;12,13;"Activa";0;0;8;"1";2761,3504355527;10;461,804905266233;4618,04795153788;"0";"1C";"1C";"1C";"1C";1;6867,89043465952;5331,65223897095;60,9199928590184;0;0;3;"0";0;0;0;0;0;0;0;0;0;0;0
"421";"Horas-Trabajo";"Martes";"1";"Nuevo";"Web";"Hombre";35;"Otros";"DptoSuroeste";"Sin Convenio";"PublicosYOngs";0;"Sin deudas";0;0;"Cancelada";0;0;0;"1";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"1C";"1C";"1C";"1C";1;12401,4574430159;4,68630481991543;62,027485606032;0;0;1;"0";0;0;0;0;0;0;0;0;0;0;0
"422";"Horas-Trabajo";"Martes";"1";"Nuevo";"Web";"Hombre";48;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"1C";"1C";"1C";"1C";1;7471,66177340936;24,3840816074828;34,004680671513;0;0;1;"1";52;0;0;0;0;0;0;0;0;0;0
"423";"Horas-Trabajo";"Martes";"1";"Nuevo";"Web";"Mujer";27;"Casado";"Sin Identificar";"Sin Convenio";"Transporte";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;10;466,38757056078;4663,87452414533;"0";"5";"Otros";"5";"Otros";6;0;0;543,555735314108;543,555735314108;507,567139249001;2;"1";4;0;0;0;0;0;0;0;0;0;0
"424";"Horas-Dormir";"Martes";"0";"Nuevo";"Web";"Hombre";37;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;9;496,382571324435;4467,4437235978;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;2031,17939665685;1;"1";130;0;0;0;0;0;0;0;0;0;0
"425";"Horas-Trabajo";"Martes";"0";"Nuevo";"Web";"Hombre";43;"Casado";"Sin Identificar";"Alianza";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;7;584,167891941522;4089,1740983416;"0";"1C";"1C";"1C";"1C";1;103348,496282737;13,1805220132834;516,719571362673;0;0;5;"0";0;0;0;0;0;0;0;0;0;0;0
"426";"Horas-Trabajo";"Martes";"0";"Nuevo";"Web";"Mujer";34;"Casado";"DptoCentroSur";"Sin Convenio";"SupermercadosYMas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"2A";"Otros";"1C";"1C";1;47996,7422813431;2428,62764327051;461,87450842574;0;0;5;"1";565;0;0;0;0;0;0;0;0;0;0
"427";"Horas-Trabajo";"Martes";"1";"Nuevo";"Web";"Hombre";27;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;10;466,38757056078;4663,87452414533;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";1;0;0;0;0;0;0;0;0;0;0
"428";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";29;"Casado";"Sin Identificar";"Alianza";"Transporte";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1840,90029036846;7;389,195046125057;2724,36444759383;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"429";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";24;"Casado";"Sin Identificar";"Acuerdo Comercial";"Transporte";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1840,90029036846;7;389,195046125057;2724,36444759383;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"430";"Horas-Casa";"Lunes";"0";"Nuevo";"Web";"Hombre";36;"Casado";"Sin Identificar";"Sin Convenio";"SupermercadosYMas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;7;578,795500742682;4051,56841531106;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"431";"Horas-Trabajo";"Martes";"0";"Nuevo";"Web";"Hombre";35;"Casado";"Sin Identificar";"Acuerdo Comercial";"Transporte";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1840,90029036846;11;294,353849683654;3237,89278809357;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"432";"Horas-Trabajo";"Martes";"1";"Nuevo";"Web";"Hombre";36;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;9;491,605433773485;4424,44967250129;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"433";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";67;"Casado";"Sin Identificar";"Sin Convenio";"JubiladosYPensionistas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1840,90029036846;7;389,195046125057;2724,36444759383;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"434";"Horas-Casa";"Lunes";"1";"Nuevo";"Web";"Mujer";41;"Soltero";"Sin Identificar";"Alianza";"Transporte";440,327241578596;"Con deudas";15;92,73;"Activa";0;0;15;"1";1840,90029036846;7;389,195046125057;2724,36444759383;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";115;0;1;0;0;0;0;0;0;0;0
"435";"Horas-Casa";"Lunes";"1";"Nuevo";"Web";"Hombre";31;"Casado";"Sin Identificar";"Sin Convenio";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;9;491,605433773485;4424,44967250129;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"436";"Horas-Trabajo";"Martes";"1";"Nuevo";"Web";"Hombre";39;"Casado";"Sin Identificar";"Sin Convenio";"ServiciosVarios";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1840,90029036846;8;356,309178169356;2850,47302086016;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";61;0;0;0;0;0;0;0;0;0;0
"437";"Horas-Trabajo";"Martes";"1";"Nuevo";"Web";"Hombre";53;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
